begintime,managedelement,eutrancellfdd,CSFB Preparation Success Rate,Inter- Frequency HO Out Success Rate,Intra- Frequency HO Out Success Rate,Downlink Traffic Volume,Uplink Traffic Volume,EUtran Cell Availability,ERAB_Drop_%,ERAB_Drop_Enb%,ERAB_Drop_MME%,S1 Signalling Establishment Success Rate,E-RAB Establishment Success Rate,Cell Downlink Average Throughput (mbit/s),Cell Uplink Average Throughput (mbit/s),RACH Success Rate,InterRat HO Out Success Rate (LTE to WCDMA),RAN Data Retainability,MCS,CQI,DL Data PDCP Packet Loss Rate,UL Data PDCP Packet Loss Rate,LATENCY,Data Calls to GSM/WCDMA Rate,VOLTE Retainability,VOLTE DL Data PDCP Packet Loss Rate,VOLTE UL Data PDCP Packet Loss Rate,VOLTE QCI1 E-RAB Establishment Success Rate,SRVCC SR-2G,SRVCC SR-3G,VOLTE Drop Rate,VOLTE Drop,Volte E-RAB Att,VOLTE Avg Users,Volte ERAB Att,EARLANG Traffic,VOLTE QCI5 E-RAB Establishment Success Rate,RE-EST SR (All QCI),RE-EST SR (QCI-1),RE-EST ATT (QCI-1),RE-EST ATT (All QCI),INTRA FREQ HO PREP#,INTER FREQ HO PREP#,INTRA FREQ HO PREP SR,INTER FREQ HO PREP SR,RRC REJECT#,DLPDCP Average User Throughput,ULPDCP Average User Throughput,PRB Utilization_DL,PRB Utilization_UL,UL_RSSI_WEIGHT_DBM_PUCCH,UL_RSSI_WEIGHT_DBM_PUSCH,BLER_UL,Maximum Connected User Number,Maximum DL Traffic Volume (kbit/s),Avg User,S1 based HO Success Rate,BLER_DL,Maximum UL Traffic Volume (kbit/s),RRC Setup Attempt,MIMO Transmission Rank 2 Rate,X2 based HO Success Rate,RRC Setup Success Rate Bin
2020-09-12,ASELYL,ASELY13L,100.0,,,1437.1612548828125,89.9395751953125,100.0,1.82,1.379,0.455,100.0,99.49,823277.68,239306.33,76.2855716425362,,1.82,15.377,11.266,0.003,0.022,5.965,1.8547,95.24,0.112,0.447,100.0,,,4.7619,1,20,0.0,20,0.354,99.66,78.78787878787878,0.0,1,33,0,0,,,0,13487.2,1790.58,3.0384093055555557,5.4907066898148145,-120.027345,-120.471933,0.132,7,64315,0.49491898148148145,,0.168,9555,1353,,,0
2020-09-12,INBASL,INBASGL84,100.0,100.0,100.0,1007.9996337890625,62.9765625,100.0,0.0,0.0,0.0,100.0,99.98,711394.41,360923.53,91.31156613171002,100.0,0.0,25.644,14.528,0.028,0.04,197.828,0.0175,100.0,0.218,0.167,100.0,,,0.0,0,35,0.03125,35,1.151,100.0,,,0,0,0,0,100.0,100.0,0,64136.11,8085.32,0.495343125,4.672043067129629,-111.363376,-115.390383,0.047,5,70795,1.3012152777777777,100.0,0.11,9918,3081,,,1
2020-09-12,INBASVL,INBASVL51,100.0,100.0,96.875,37.955810546875,44.5755615234375,100.0,0.0,0.0,0.0,100.0,100.0,203553.1,185219.59,93.15068493150685,,0.0,15.998,12.59,0.002,0.032,3380.978,0.0,100.0,0.044,0.626,100.0,,,0.0,0,2,0.0,2,0.024,100.0,0.0,,0,1,0,0,100.0,100.0,0,8886.77,5178.19,0.6515749005847953,5.250999321637427,-118.829841,-118.67692,0.155,2,41977,0.023801169590643278,91.6667,0.197,9881,65,,,0
2020-09-12,SILTEL,SILTE14L,100.0,98.539,99.866,22634.840698242188,3188.7288818359375,100.0,0.192,0.01,0.182,99.979,99.87,1473438.35,722715.37,98.04810248972686,99.58,0.192,16.931,12.648,0.002,0.008,2.564,3.7674,100.0,0.121,0.21,100.0,,100.0,0.0,0,168,0.08333333333333333,168,2.874,99.96,76.33587786259542,,0,131,1,16,99.8663101604278,98.53881278538813,0,35013.82,7479.52,5.618361017248484,7.018518431741921,-116.776989,-118.245362,0.081,21,151328,4.879930555555555,100.0,0.129,27924,14317,66.876,,0
2020-09-12,SOBTKL,SOBTKC2L,100.0,,100.0,2606.6826171875,119.075927734375,100.0,0.0,0.0,0.0,100.0,99.98,1193673.27,341136.65,96.8391383128649,,0.0,19.653,11.832,0.0,0.003,11.714,0.0,100.0,0.034,0.2,100.0,,,0.0,0,4,0.0,4,0.135,100.0,0.0,,0,2,0,0,100.0,,0,54532.02,30241.69,0.8156761742634797,4.702247046970539,-114.131425,-113.509318,0.027,5,97935,0.9159953703703704,100.0,0.147,3768,3514,73.991,,0
2020-09-12,SILTEL,SILTE22L,100.0,96.667,99.387,16568.30224609375,2304.5499267578125,100.0,0.367,0.007,0.36,100.0,99.67,1468537.48,636916.75,96.19339141354682,97.115,0.367,21.369,10.787,0.001,0.003,2.523,4.4634,100.0,0.043,0.052,100.0,,100.0,0.0,0,113,0.041666666666666664,113,1.744,99.95,88.36206896551724,,0,232,3,13,99.5398773006135,97.11111111111111,0,39748.09,17154.65,9.889041031376935,5.693626314240301,-118.321689,-117.775617,0.061,12,154165,3.1003356481481483,83.3333,0.17,47385,10766,64.146,,0
2020-09-12,INBASL,INBASGL92,100.0,100.0,100.0,10.2669677734375,1.0107421875,100.0,0.0,0.0,0.0,100.0,100.0,590836.23,146864.41,77.11864406779661,100.0,0.0,26.006,14.468,0.201,3.086,18507.539,5.8824,100.0,0.683,6.393,100.0,,,0.0,0,4,0.0,4,0.033,100.0,33.333333333333336,,0,3,0,0,100.0,100.0,0,66740.28,260.85,0.3265183912037037,4.602191284722222,-120.862858,-120.954121,0.196,3,11391,0.015173611111111112,,0.114,1001,44,,,1
2020-09-12,SOBTKL,SOBTKA2L,100.0,,100.0,682.6610107421875,23.9764404296875,100.0,0.0,0.0,0.0,100.0,99.88,794806.98,215939.45,95.00402900886382,,0.0,26.872,14.789,0.017,0.002,11.065,0.0,100.0,0.391,0.021,100.0,,,0.0,0,10,0.0,10,0.216,100.0,100.0,,0,1,0,0,100.0,,0,70389.27,4079.64,0.5248408490828238,4.624311226144155,-114.680919,-114.344925,0.048,4,117579,0.2707291666666667,,0.035,3042,1028,,,1
2020-09-12,SILTEL,SILTE34L,100.0,96.835,100.0,9710.703857421875,535.605712890625,100.0,0.066,0.022,0.044,100.0,99.96,1139815.93,662747.59,94.95455388610647,100.0,0.066,17.493,11.662,0.001,0.001,12.525,2.4188,100.0,0.306,0.124,100.0,,100.0,0.0,0,25,0.0,25,0.311,100.0,44.44444444444444,,0,18,0,10,100.0,96.83544303797468,0,44550.99,6639.28,2.0552458026232134,5.059158970494737,-117.972586,-118.35166,0.077,7,81715,1.4943055555555556,100.0,0.123,17610,4215,54.269,,0
2020-09-12,ASELYL,ASELY52L,100.0,100.0,98.462,9826.567260742188,544.0501708984375,100.0,0.08,0.043,0.037,100.0,99.94,1443781.39,412190.06,92.40530853434079,100.0,0.08,23.992,14.084,0.001,0.002,5.411,0.0444,100.0,0.048,0.03,100.0,,,0.0,0,93,0.03125,93,1.44,99.96,83.33333333333333,,0,6,0,0,100.0,100.0,0,48252.34,8945.12,2.2049128230650816,4.929927591754534,-118.759874,-118.559121,0.027,17,99595,2.944965277777778,98.3333,0.047,18606,9424,,,0
2020-09-12,SOBTKL,SOBTKD2L,100.0,,97.619,332.3798828125,16.6019287109375,100.0,0.062,0.0,0.062,100.0,100.0,405839.44,202622.91,93.95667046750285,,0.062,20.72,13.964,0.0,0.0,49.297,0.0,100.0,0.0,0.0,100.0,,,0.0,0,6,0.0,6,0.004,100.0,0.0,,0,1,0,0,100.0,,0,45518.51,23985.82,0.4821813813533624,4.618891371789788,-113.523263,-113.494303,0.029,2,52247,0.3421759259259259,75.0,0.128,1812,779,89.881,,1
2020-09-12,SILTEL,SILTE12L,100.0,94.051,99.873,20397.099731445312,1970.632080078125,100.0,0.102,0.0,0.102,99.975,98.96,1652590.66,659810.89,86.10332036551162,98.206,0.102,16.702,11.58,0.001,0.02,3.486,10.7558,100.0,0.046,0.38,100.0,,100.0,0.0,0,186,0.08333333333333333,186,3.012,99.68,85.83162217659138,,0,487,1,99,99.87325728770595,94.64575446187128,0,22184.38,5521.0,14.448497345028551,6.049832036263025,-116.619943,-116.826918,0.124,19,91615,4.61462962962963,92.0,0.185,47094,16411,64.195,,0
2020-09-12,SILTEL,SILTE24L,100.0,99.786,100.0,35269.05310058594,2503.408447265625,100.0,0.183,0.007,0.176,99.933,99.94,1506594.21,789272.31,97.21789681303851,96.667,0.183,23.898,12.711,0.001,0.0,1.452,1.1258,100.0,0.058,0.013,100.0,,,0.0,0,182,0.0625,182,2.586,99.96,81.9672131147541,,0,61,0,1,100.0,99.78632478632478,0,42828.61,17729.27,4.045424053688114,5.98706746335433,-116.74935,-117.940795,0.032,16,148890,3.5599074074074073,100.0,0.1,46806,8955,86.217,,0
2020-09-12,INBASL,INBASGL71,100.0,100.0,100.0,95.1226806640625,38.161376953125,100.0,0.0,0.0,0.0,100.0,98.43,236748.85,1302698.57,18.34189288334556,100.0,0.0,24.378,14.062,0.132,3.098,3512.02,10.1604,100.0,0.533,13.01,100.0,,,0.0,0,3,0.0,3,0.253,100.0,100.0,,0,2,0,0,100.0,100.0,0,17523.86,538.28,0.667490625,5.784656875,-108.499098,-109.337866,0.447,4,30696,0.0814351851851852,100.0,0.309,2740,144,,,1
2020-09-12,ASELYL,ASELY03L,100.0,,,8602.688598632812,233.079345703125,100.0,0.856,0.785,0.075,100.0,99.98,958672.75,1210719.07,95.54931836407378,,0.856,22.936,14.059,0.003,0.013,2.744,0.1422,100.0,0.361,0.437,100.0,,,0.0,0,40,0.010416666666666666,40,0.543,100.0,60.0,,0,10,0,0,,,0,41154.62,4033.0,3.510775833333333,5.624445231481482,-116.282154,-119.212955,0.05,8,95598,2.0515162037037036,,0.099,2882,4684,,,0
2020-09-12,INBASVL,INBASVL42,,100.0,100.0,78.9873046875,2.6104736328125,99.96023391812865,0.0,0.0,0.0,100.0,100.0,441396.22,79143.91,80.0,,0.0,22.96,13.91,0.0,0.0,549.345,0.0,,,,,,,,0,0,0.0,0,0.0,100.0,,,0,0,0,0,100.0,100.0,0,68902.91,11255.08,0.3519767642505112,4.602194513715711,-119.588881,-119.47174,0.126,1,31992,0.01143859649122807,100.0,0.149,629,8,,,1
2020-09-12,SOBTKL,SOBTKF2L,100.0,,100.0,21.7833251953125,2.322998046875,100.0,0.0,0.0,0.0,100.0,100.0,109827.15,71110.29,97.2,,0.0,23.581,13.652,0.0,0.005,421.558,0.0,100.0,0.0,0.186,100.0,,,0.0,0,1,0.0,1,0.005,100.0,,,0,0,0,0,100.0,,0,23145.21,8631.39,0.4335254134496513,4.602359170534861,-113.628551,-113.208937,0.02,3,20309,0.04461805555555556,100.0,0.106,1313,230,,,1
2020-09-12,SILTEL,SILTE11L,99.864,79.375,69.839,62144.64270019531,5468.06103515625,100.0,0.238,0.035,0.204,99.974,99.16,1448974.72,480674.73,93.65702670239305,98.547,0.238,19.145,12.331,0.002,0.034,2.946,18.0258,99.53,0.077,0.644,100.0,,97.895,0.4673,3,604,0.4895833333333333,604,10.896,99.77,81.76519567027476,75.0,4,1201,235,141,73.05045871559633,82.375,0,19657.04,2663.71,23.042189839288866,15.051386707482193,-109.505695,-117.807858,0.117,47,127844,20.1275,81.4433,0.131,23039,74616,69.978,,0
2020-09-12,INBASVL,INBASVL62,,100.0,100.0,71.3699951171875,2.2994384765625,100.0,0.0,0.0,0.0,100.0,100.0,668327.94,154778.98,31.228070175438596,,0.0,21.367,12.5,0.0,0.0,1927.603,0.0,,0.0,0.0,,,,,0,0,0.0,0,0.002,100.0,50.0,,0,2,0,0,100.0,100.0,0,27193.29,5863.73,0.4166381988304094,4.6025717777777775,-119.360603,-118.640894,0.144,1,30166,0.01343859649122807,100.0,0.148,1376,30,,,0
2020-09-12,INBASVL,INBASVL61,100.0,,100.0,361.930419921875,21.5426025390625,100.0,0.0,0.0,0.0,100.0,100.0,260223.71,167919.09,85.71428571428571,,0.0,22.461,13.327,0.003,0.019,484.194,0.0,100.0,0.296,0.115,100.0,,,0.0,0,4,0.0,4,0.027,100.0,100.0,,0,4,0,0,100.0,,0,21968.15,6373.5,0.7693142222222222,5.232084631578948,-119.088775,-119.340122,0.079,2,34733,0.04091228070175439,100.0,0.127,7748,79,,,0
2020-09-12,INBASVL,INBASVL41,100.0,,97.674,65.8997802734375,7.1673583984375,99.96842105263158,1.754,0.0,1.754,100.0,100.0,117126.6,110354.57,60.150375939849624,,1.754,26.499,14.639,0.0,0.0,233.184,0.0,100.0,0.0,0.0,100.0,,,0.0,0,2,0.0,2,0.003,100.0,,,0,0,0,0,100.0,,0,18374.25,8852.39,0.644026448273417,5.221891748800491,-117.568173,-118.196439,0.013,2,22777,0.03850292397660819,50.0,0.04,1219,25,,,0
2020-09-12,INBASL,INBASGL72,100.0,100.0,94.286,2.803466796875,1.499755859375,100.0,0.0,0.0,0.0,100.0,100.0,327604.61,346616.33,92.55319148936171,100.0,0.0,25.617,13.426,0.125,0.149,2148.645,10.0,,0.412,0.688,,,,,0,0,0.0,0,0.027,100.0,0.0,,0,1,0,0,100.0,100.0,0,22122.82,52.69,0.3156350578703704,4.60236943287037,-120.565082,-120.491182,0.08,2,1337,0.016041666666666666,71.4286,0.149,191,28,,,0
2020-09-12,INBASVL,INBASVL52,,100.0,75.0,27.2606201171875,1.6490478515625,100.0,2.941,0.0,2.941,100.0,94.23,368423.53,73940.66,82.08955223880596,,2.941,23.071,14.069,0.007,0.028,11394.924,0.0,33.33,0.062,0.118,100.0,,,66.6667,2,1,0.0,1,0.021,90.0,0.0,,0,1,0,0,100.0,100.0,0,28933.33,423.64,0.3274324561403509,4.6063540467836255,-119.096591,-118.920725,0.339,2,20500,0.010666666666666666,66.6667,0.141,1535,33,,,1
2020-09-12,ASELYL,ASELY42L,100.0,100.0,95.27,3374.0733642578125,131.515625,100.0,0.258,0.074,0.185,100.0,99.94,757852.54,286441.97,96.74155827092366,80.0,0.258,22.889,12.823,0.005,0.011,13.88,0.0902,86.21,0.318,0.242,100.0,,,13.7931,4,18,0.0,18,0.437,99.17,50.0,0.0,1,8,0,0,100.0,100.0,0,43395.64,7547.6,1.0746437111540643,4.769887174620076,-117.970797,-117.458036,0.023,12,123275,2.8653472222222223,87.037,0.091,3613,7125,,,0
2020-09-12,ASELYL,ASELY82L,100.0,50.0,97.368,49376.568603515625,2304.235107421875,100.0,0.12,0.047,0.073,99.986,99.9,1933400.39,410685.7,94.23021620349795,99.08,0.12,26.811,14.567,0.001,0.007,1.934,3.2207,98.99,0.044,0.148,100.0,,83.333,1.0101,3,304,0.2708333333333333,304,6.273,99.98,81.45695364238411,100.0,2,151,2,0,99.34210526315789,100.0,0,54439.28,10021.64,7.556252916666667,7.096827118055556,-115.375848,-117.173154,0.057,60,99698,13.433738425925927,85.7143,0.054,33997,35179,,,0
2020-09-12,ASELYL,ASELY93L,100.0,,,3064.76611328125,220.9444580078125,100.0,0.466,0.424,0.042,100.0,99.94,1075152.26,282421.19,94.01544401544402,,0.466,24.95,14.555,0.0,0.003,2.009,0.0987,100.0,0.007,0.079,100.0,,,0.0,0,25,0.010416666666666666,25,0.37,99.95,64.70588235294117,,0,17,0,0,,,0,34020.29,6047.63,3.484346064814815,5.558311828703704,-120.0896,-120.241606,0.056,10,84172,1.1464814814814814,,0.076,22822,2854,,,0
2020-09-12,SILTEL,SILTE31L,98.551,73.077,36.538,9500.327270507812,1265.7222900390625,100.0,0.155,0.015,0.14,99.961,98.58,765365.9,307966.63,87.13424787883594,94.162,0.155,13.426,11.739,0.006,0.042,37.176,24.3883,99.47,0.228,0.572,100.0,,90.0,0.5291,1,129,0.03125,129,1.794,99.39,60.9271523178808,100.0,1,302,575,11,41.80161943319838,78.84615384615384,0,9933.44,1622.96,8.917989356441472,8.413312289542468,-112.502094,-118.978725,0.18,28,171024,5.08,74.4186,0.165,23384,18966,56.518,,0
2020-09-12,ULAKBL,ULAKB72L,100.0,,100.0,14.8360595703125,1.7218017578125,100.0,0.006,0.0,0.006,100.0,99.99,1376460.31,2305162.9,99.97553217518963,,0.006,11.147,12.762,0.0,0.0,20504.013,0.0184,,,,,,,,0,0,0.0,0,0.0,100.0,,,0,0,0,0,100.0,,0,23616.44,1335.41,0.3427105324074074,4.621368645833333,-118.522176,-117.673933,0.007,3,23450,0.046238425925925926,100.0,0.036,742,16312,,,1
2020-09-12,ASELYL,ASELY32L,100.0,100.0,96.667,6156.3719482421875,305.713623046875,100.0,0.398,0.1,0.299,100.0,99.72,1784326.28,481698.3,90.57392626377803,98.864,0.398,23.943,13.612,0.004,0.011,5.509,1.7342,95.46,0.252,0.317,100.0,,100.0,4.5455,1,21,0.010416666666666666,21,0.634,99.88,73.6842105263158,,0,19,0,0,100.0,100.0,0,55454.77,4911.52,1.5668290373731177,4.863387134110348,-118.705864,-118.359192,0.064,7,72004,1.4913541666666668,87.5,0.095,11668,4536,,,0
2020-09-12,SOBTKL,SOBTKJ2L,100.0,,100.0,118.2374267578125,12.716796875,100.0,0.0,0.0,0.0,100.0,100.0,348071.81,227708.43,99.43820224719101,,0.0,24.716,14.615,0.001,0.009,10.456,0.0,100.0,0.008,0.089,100.0,,,0.0,0,1,0.0,1,0.105,100.0,0.0,,0,1,0,0,100.0,,0,55519.04,22900.68,0.4496834223601036,4.621492605724149,-113.591816,-112.719555,0.01,4,47838,1.1527430555555556,,0.112,1848,682,,,1
2020-09-12,SOBTKL,SOBTKB2L,100.0,,98.995,4055.8858642578125,521.6517333984375,100.0,0.0,0.0,0.0,100.0,99.98,1098533.4,409183.81,97.70343067762971,,0.0,27.601,14.838,0.002,0.002,5.079,0.0,100.0,0.077,0.051,100.0,,,0.0,0,22,0.052083333333333336,22,1.252,100.0,0.0,,0,2,0,0,100.0,,0,63451.28,7131.46,1.0732301857513433,4.913840721697239,-113.186122,-112.87776,0.025,7,80297,1.950763888888889,95.122,0.035,26157,3230,,,0
2020-09-12,SOBTKL,SOBTKE2L,100.0,,97.143,314.4857177734375,22.3990478515625,100.0,0.0,0.0,0.0,100.0,100.0,447283.85,191916.21,98.07692307692308,,0.0,24.432,13.838,0.012,0.008,232.204,0.0,100.0,0.097,0.035,100.0,,,0.0,0,13,0.0,13,0.411,100.0,,,0,0,1,0,97.14285714285714,,0,51348.61,1737.21,0.4858526743019757,4.619204543864151,-113.330444,-112.498813,0.017,4,87077,0.2187962962962963,100.0,0.098,2244,515,,,0
2020-09-12,ASELYL,ASELY22L,100.0,100.0,90.164,2591.975830078125,74.6292724609375,100.0,0.172,0.038,0.134,100.0,99.98,1632203.48,315303.57,92.39269018274543,100.0,0.172,26.487,14.834,0.014,0.019,5.866,0.1018,77.78,0.645,0.149,100.0,,,22.2222,4,12,0.010416666666666666,12,0.408,100.0,50.0,,0,4,0,0,100.0,100.0,0,86607.84,3686.82,0.7487035185185185,4.666521226851852,-119.963352,-118.46552,0.022,8,122921,1.3089930555555556,75.0,0.055,8326,4257,,,0
2020-09-12,INBASL,INBASGL81,100.0,,100.0,533.869384765625,38.8594970703125,100.0,0.0,0.0,0.0,100.0,97.7,376521.17,176126.5,86.82352941176471,,0.0,24.835,13.875,0.008,0.068,498.186,0.0,100.0,0.037,0.186,100.0,,,0.0,0,14,0.03125,14,1.001,97.78,0.0,,0,1,0,0,100.0,,0,25057.99,1459.22,0.8127865509259259,5.327492731481481,-118.081986,-118.169632,0.079,2,37403,0.2011689814814815,100.0,0.093,2547,210,,,1
2020-09-12,INBASL,INBASGL82,,100.0,100.0,50.742919921875,21.5386962890625,100.0,0.0,0.0,0.0,100.0,99.47,1083288.78,282213.99,90.55944055944056,100.0,0.0,25.164,13.662,0.096,0.067,182.446,0.2558,100.0,0.249,0.142,72.73,,,0.0,0,11,0.010416666666666666,11,0.472,100.0,50.0,100.0,1,2,0,0,100.0,100.0,0,49825.36,4106.3,0.3725830092592593,4.623292997685185,-120.94978,-120.993392,0.06,2,12983,0.12240740740740741,,0.104,944,206,,,1
2020-09-12,SILTEL,SILTE21L,99.785,28.702,34.688,74012.70971679688,5959.197021484375,100.0,0.63,0.131,0.503,99.852,97.55,1381329.53,302061.4,57.49643373099883,93.586,0.63,16.191,11.878,0.005,0.027,5.529,29.1151,98.55,0.558,1.442,99.03,,86.364,1.4535,5,308,0.11458333333333333,308,3.809,98.72,78.86323268206039,72.72727272727273,11,2815,1276,581,41.06235565819861,41.07505070993915,0,8097.12,1404.33,47.2618158120916,21.417174121386942,-110.407464,-117.702324,0.137,33,58581,12.224641203703705,69.1667,0.123,22754,53521,47.056,,0
2020-09-11,ASELYL,ASELY23L,100.0,,,4582.8155517578125,463.2808837890625,100.0,0.8,0.581,0.226,100.0,99.91,939159.73,293955.43,95.7824379840319,,0.8,26.458,14.728,0.041,0.144,2.508,0.0278,95.32,0.538,1.067,98.24,,,4.6784,8,170,0.09375,170,2.884,99.97,89.85074626865672,95.0354609929078,141,335,0,0,,,0,37085.27,11514.92,3.8425020602805686,5.905059099958331,-119.876603,-120.178701,0.081,15,112268,2.3531365740740737,,0.131,23590,7387,,,0
2020-09-11,SILTEL,SILTE34L,100.0,99.038,100.0,9005.230224609375,2673.9703369140625,88.39699074074075,0.121,0.04,0.081,99.789,99.72,864757.39,781430.02,89.25586947871071,93.333,0.121,18.465,12.141,0.001,0.001,13.89,2.569,100.0,0.205,0.105,100.0,,100.0,0.0,0,47,0.010416666666666666,47,0.282,99.56,25.0,,0,4,0,1,100.0,99.03846153846153,0,56040.62,25707.21,2.1497614031306407,5.626645000942964,-118.005367,-118.287336,0.054,9,137162,0.9630902777777778,100.0,0.123,47203,1914,66.078,,0
2020-09-11,SOBTKL,SOBTKC2L,100.0,,99.162,8216.493041992188,1023.2022705078125,100.0,0.109,0.004,0.105,100.0,99.95,1445570.61,469922.75,93.99658834534749,,0.109,20.186,12.021,0.012,0.058,5.487,0.0095,99.42,0.124,0.297,99.71,,100.0,0.5797,2,349,0.2708333333333333,349,7.205,99.98,60.869565217391305,,0,46,0,0,100.0,,0,40423.64,13810.09,2.016178012665301,5.142106863475507,-112.136645,-112.829497,0.024,28,107484,4.553055555555556,96.5517,0.128,46270,15115,75.529,,0
2020-09-11,INBASL,INBASGL82,100.0,97.5,96.296,500.4697265625,83.252197265625,100.0,0.073,0.0,0.073,100.0,99.66,1096971.88,160703.9,92.52782193958664,100.0,0.073,23.787,13.411,0.145,0.253,26.756,0.0623,99.4,0.271,0.399,100.0,,,0.6024,1,116,0.19791666666666666,116,4.705,99.67,55.55555555555556,,0,18,0,0,100.0,100.0,0,50095.67,1708.07,0.9683919675925926,4.704835902777778,-120.497455,-120.784376,0.045,6,69512,0.5299305555555556,57.1429,0.103,2417,889,,,0
2020-09-11,SOBTKL,SOBTKA2L,100.0,,99.885,7951.4864501953125,458.3424072265625,100.0,0.062,0.023,0.039,99.986,99.87,1539990.78,264303.65,91.71036483320317,,0.062,26.165,14.529,0.004,0.025,5.181,0.0098,100.0,0.073,0.217,100.0,,,0.0,0,152,0.0625,152,2.843,99.96,37.5,,0,16,1,0,99.88465974625144,,0,55785.32,2304.41,1.7853195311044887,5.1496511221829016,-113.63974,-114.051681,0.088,19,89597,2.7879513888888887,100.0,0.064,30502,7311,,,0
2020-09-11,INBASVL,INBASVL54,100.0,100.0,100.0,5769.5426025390625,368.1982421875,100.0,0.0,0.0,0.0,100.0,98.95,1302841.8,694002.92,95.17877946052513,100.0,0.0,25.483,14.059,0.003,0.036,24.45,0.0356,100.0,0.031,0.194,100.0,,,0.0,0,332,0.19791666666666666,332,4.53,99.93,100.0,100.0,2,3,0,0,100.0,100.0,0,72565.35,4148.1,1.1417280724090835,5.068907196925855,-113.745731,-114.145396,0.074,17,104355,3.114814814814815,100.0,0.077,16371,10278,,,0
2020-09-11,ASELYL,ASELY82L,100.0,95.0,98.738,133830.8927001953,7355.871826171875,100.0,0.187,0.097,0.09,99.978,99.8,3658474.16,586831.77,92.31357135058413,97.542,0.187,25.266,14.195,0.002,0.022,1.948,4.1544,99.1,0.073,0.292,100.0,,100.0,0.9038,14,1547,1.4895833333333333,1547,33.018,99.88,82.15739484396201,100.0,2,1474,1,0,99.90982867448152,100.0,0,32097.29,3831.0,22.748353295215168,12.740862357924952,-108.48726,-114.805624,0.077,144,97735,45.80258101851852,92.4812,0.075,37525,130136,,,0
2020-09-11,SOBTKL,SOBTKF2L,100.0,,99.932,9605.240478515625,970.300537109375,100.0,0.017,0.004,0.013,100.0,99.93,1347073.45,469700.94,94.39353099730458,,0.017,22.388,12.943,0.008,0.03,10.469,0.0052,100.0,0.102,0.195,99.17,,,0.0,0,241,0.3125,241,6.796,99.93,26.470588235294116,,0,34,0,0,100.0,,0,33748.75,9803.29,2.928437464953271,5.24273781542056,-110.924198,-112.412362,0.053,33,86854,5.1194907407407415,99.6441,0.109,39105,14197,,,0
2020-09-11,INBASL,INBASGL84,100.0,99.482,99.49,6331.0863037109375,433.0452880859375,100.0,0.025,0.01,0.015,100.0,99.98,929396.02,343617.26,92.6885065885798,100.0,0.025,24.878,14.212,0.022,0.05,23.962,0.0197,100.0,0.148,0.201,100.0,,,0.0,0,406,0.34375,406,7.923,99.98,100.0,,0,1,0,0,100.0,100.0,0,67508.49,6865.88,1.318315590277778,5.086803148148148,-110.911189,-114.906424,0.064,19,132891,4.191041666666667,98.2456,0.104,19463,9118,,,0
2020-09-11,SOBTKL,SOBTKG2L,99.225,,98.271,4220.6444091796875,300.2022705078125,100.0,0.124,0.016,0.109,100.0,99.77,1497612.91,442180.72,86.27913066247709,,0.124,23.873,13.483,0.009,0.009,10.183,0.154,99.26,0.15,0.084,100.0,,,0.7407,1,129,0.03125,129,1.894,99.94,75.0,,0,4,0,0,100.0,,0,49344.14,7052.66,1.2692103154205607,4.840221121495327,-112.65129,-112.305072,0.09,10,89001,1.2867939814814815,96.6102,0.089,35217,2905,,,0
2020-09-11,ASELYL,ASELY72L,100.0,59.449,95.508,121661.07104492188,11164.721801757812,100.0,0.12,0.03,0.09,99.997,99.95,2078931.73,521325.82,97.67797573091322,98.505,0.12,26.135,14.49,0.004,0.011,1.786,0.37,97.82,0.101,0.138,99.86,,96.552,2.1797,49,2209,2.0833333333333335,2209,47.558,99.98,74.43609022556392,66.66666666666667,3,266,2,0,99.82030548068283,100.0,0,32996.04,7470.88,20.153350575244797,12.595042605152898,-106.778525,-113.907979,0.047,166,108921,56.02703703703704,58.2386,0.048,43225,130279,,,0
2020-09-11,SOBTKL,SOBTKD2L,100.0,,99.793,2747.7578125,403.461669921875,100.0,0.097,0.006,0.091,100.0,99.95,959174.89,365436.85,95.35211267605634,,0.097,21.957,12.272,0.007,0.032,8.113,0.0,98.58,0.142,0.375,99.31,,,1.4184,2,145,0.041666666666666664,145,1.111,100.0,38.46153846153846,,0,26,0,0,100.0,,0,44866.55,11848.26,0.8760516004672897,4.837295327102804,-112.433631,-113.283731,0.029,18,97489,2.428472222222222,95.9459,0.131,29377,9089,67.262,,0
2020-09-11,INBASL,INBASGL71,100.0,0.0,100.0,92.8641357421875,10.6383056640625,100.0,0.627,0.0,0.627,100.0,94.61,338811.82,448797.34,13.858626805168482,100.0,0.627,23.686,13.458,0.173,6.835,662.282,12.6316,95.83,0.546,13.797,100.0,,,4.1667,1,9,0.010416666666666666,9,0.389,96.59,61.53846153846154,100.0,1,13,0,0,100.0,100.0,0,19456.41,234.12,0.7182184722222222,5.3319434259259255,-110.250071,-111.334779,0.432,3,49055,0.11271990740740741,95.4545,0.252,465,396,,,0
